OrderID,OrderDate,CustomerID,ProductID,StoreID,EmployeeID,Quantity,UnitPrice,DiscountPct,GrossSales,DiscountAmount,NetSales,TotalCost,GrossProfit,SalesChannel,PaymentMethod
ORD001314,2026-11-30,CUST0402,P0041,S023,E022,3,19915.88,0.0,59747.64,0.0,59747.64,40108.05,19639.59,Online,Cash
ORD001315,2025-08-17,CUST0470,P0025,S008,E060,2,111487.23,0.05,222974.46,11148.72,211825.74,123646.06,88179.68,Corporate,Bank Transfer
ORD001316,2026-05-12,CUST0192,P0010,S004,E037,4,8317.59,0.0,33270.36,0.0,33270.36,19413.44,13856.92,Online,UPI
ORD001317,2025-06-05,CUST0075,P0077,S012,E054,1,3182.26,0.15,3182.26,477.34,2704.92,1728.24,976.68,In-Store,Bank Transfer
ORD001318,2026-04-18,CUST0345,P0061,S006,E026,1,6929.45,0.0,6929.45,0.0,6929.45,3274.95,3654.5,In-Store,Cash
ORD001319,2026-12-02,CUST0259,P0013,S008,E060,4,52049.36,0.0,208197.44,0.0,208197.44,160960.12,47237.32,Online,Cash
ORD001320,2025-09-29,CUST0300,P0015,S007,E050,5,50499.74,0.05,252498.7,12624.94,239873.76,147640.2,92233.56,Corporate,UPI
ORD001321,2025-01-02,CUST0283,P0078,S013,E004,3,75027.02,0.0,225081.06,0.0,225081.06,150293.82,74787.24,Online,UPI
ORD001322,2026-12-23,CUST0307,P0072,S012,E046,2,5305.31,0.1,10610.62,1061.06,9549.56,6313.66,3235.9,In-Store,UPI
ORD001323,2026-05-26,CUST0255,P0038,S024,E005,3,101487.92,0.2,304463.76,60892.75,243571.01,211389.24,32181.77,In-Store,Bank Transfer
ORD001324,2025-10-13,CUST0219,P0077,S017,E006,2,3048.03,0.0,6096.06,0.0,6096.06,3456.48,2639.58,In-Store,Cash
ORD001325,2025-01-13,CUST0013,P0076,S001,E021,3,59657.6,0.1,178972.8,17897.28,161075.52,84372.75,76702.77,In-Store,Credit Card
ORD001326,2026-08-31,CUST0072,P0024,S003,E038,10,54465.78,0.0,544657.8,0.0,544657.8,381934.6,162723.2,In-Store,UPI
ORD001327,2026-05-13,CUST0268,P0040,S020,E053,2,121004.25,0.1,242008.5,24200.85,217807.65,153087.16,64720.49,In-Store,Credit Card
ORD001328,2025-08-26,CUST0045,P0036,S015,E045,1,64915.5,0.1,64915.5,6491.55,58423.95,32609.95,25814.0,In-Store,Credit Card
ORD001329,2025-04-04,CUST0420,P0054,S018,E025,1,68953.11,0.1,68953.11,6895.31,62057.8,41718.59,20339.21,In-Store,Cash
ORD001330,2025-12-04,CUST0488,P0073,S005,E017,10,91448.14,0.05,914481.4,45724.07,868757.33,444480.3,424277.03,In-Store,Credit Card
ORD001331,2025-06-20,CUST0391,P0064,S022,E028,3,58874.07,0.05,176622.21,8831.11,167791.1,125103.66,42687.44,In-Store,UPI
ORD001332,2026-08-29,CUST0347,P0073,S006,E026,3,85748.92,0.05,257246.76,12862.34,244384.42,133344.09,111040.33,In-Store,UPI
ORD001333,2026-10-23,CUST0198,P0074,S011,E055,2,95440.33,0.0,190880.66,0.0,190880.66,147986.86,42893.8,In-Store,UPI
ORD001334,2026-09-16,CUST0460,P0049,S012,E054,2,42819.82,0.15,85639.64,12845.95,72793.69,52715.22,20078.47,Corporate,Credit Card
ORD001335,2026-07-21,CUST0361,P0013,S017,E006,4,51720.86,0.1,206883.44,20688.34,186195.1,160960.12,25234.98,Corporate,Cash
ORD001336,2026-04-12,CUST0406,P0022,S011,E055,4,73052.49,0.1,292209.96,29221.0,262988.96,140295.36,122693.6,In-Store,Bank Transfer
ORD001337,2026-09-20,CUST0152,P0070,S018,E025,1,115054.87,0.0,115054.87,0.0,115054.87,61810.81,53244.06,Online,Credit Card
ORD001338,2025-05-23,CUST0434,P0080,S008,E024,2,34277.38,0.15,68554.76,10283.21,58271.55,34610.84,23660.71,In-Store,Bank Transfer
ORD001339,2025-07-20,CUST0173,P0013,S003,E038,5,52742.67,0.1,263713.35,26371.34,237342.01,201200.15,36141.86,In-Store,Cash
ORD001340,2025-06-29,CUST0052,P0059,S019,E009,1,72905.1,0.1,72905.1,7290.51,65614.59,48450.19,17164.4,Online,Cash
ORD001341,2026-12-15,CUST0401,P0034,S016,E013,1,47563.38,0.1,47563.38,4756.34,42807.04,27629.35,15177.69,Corporate,Bank Transfer
ORD001342,2025-12-30,CUST0025,P0043,S011,E030,10,25466.22,0.15,254662.2,38199.33,216462.87,184970.3,31492.57,Online,Bank Transfer
ORD001343,2026-04-24,CUST0066,P0045,S025,E001,1,96609.91,0.05,96609.91,4830.5,91779.41,58982.89,32796.52,In-Store,UPI
ORD001344,2026-07-19,CUST0444,P0003,S004,E037,2,99658.32,0.1,199316.64,19931.66,179384.98,151002.4,28382.58,In-Store,Cash
ORD001345,2026-04-16,CUST0341,P0021,S025,E031,4,41796.68,0.0,167186.72,0.0,167186.72,78665.12,88521.6,Online,Bank Transfer
ORD001346,2026-01-19,CUST0030,P0048,S021,E047,3,115800.82,0.0,347402.46,0.0,347402.46,274182.6,73219.86,In-Store,Bank Transfer
ORD001347,2026-11-23,CUST0330,P0045,S007,E050,3,91556.37,0.0,274669.11,0.0,274669.11,176948.67,97720.44,In-Store,UPI
ORD001348,2026-02-21,CUST0010,P0074,S017,E006,3,94396.91,0.1,283190.73,28319.07,254871.66,221980.29,32891.37,Corporate,Cash
ORD001349,2025-11-04,CUST0172,P0043,S020,E053,3,25852.38,0.15,77557.14,11633.57,65923.57,55491.09,10432.48,In-Store,UPI
ORD001350,2026-10-11,CUST0052,P0011,S006,E043,2,49644.22,0.15,99288.44,14893.27,84395.17,72348.14,12047.03,In-Store,Bank Transfer
ORD001351,2026-11-25,CUST0070,P0041,S015,E039,1,19328.76,0.1,19328.76,1932.88,17395.88,13369.35,4026.53,Online,UPI
ORD001352,2026-01-02,CUST0476,P0046,S020,E053,1,47918.27,0.05,47918.27,2395.91,45522.36,21853.34,23669.02,Corporate,Bank Transfer
ORD001353,2025-01-01,CUST0318,P0063,S022,E011,2,37944.47,0.05,75888.94,3794.45,72094.49,40533.58,31560.91,Online,Cash
ORD001354,2025-02-13,CUST0179,P0038,S008,E060,3,99237.64,0.0,297712.92,0.0,297712.92,211389.24,86323.68,Corporate,Cash
ORD001355,2025-04-08,CUST0310,P0053,S024,E041,2,54156.02,0.0,108312.04,0.0,108312.04,90074.7,18237.34,In-Store,UPI
ORD001356,2026-12-21,CUST0303,P0032,S018,E025,2,73298.4,0.0,146596.8,0.0,146596.8,110067.3,36529.5,Online,Cash
ORD001357,2025-09-22,CUST0427,P0041,S002,E049,2,19647.91,0.1,39295.82,3929.58,35366.24,26738.7,8627.54,In-Store,Cash
ORD001358,2025-05-20,CUST0108,P0049,S010,E010,2,42015.6,0.2,84031.2,16806.24,67224.96,52715.22,14509.74,Online,Bank Transfer
ORD001359,2026-04-26,CUST0222,P0034,S022,E011,3,47103.33,0.15,141309.99,21196.5,120113.49,82888.05,37225.44,In-Store,UPI
ORD001360,2025-08-25,CUST0127,P0055,S019,E009,2,63633.19,0.0,127266.38,0.0,127266.38,82849.7,44416.68,In-Store,Cash
ORD001361,2025-03-13,CUST0021,P0005,S023,E022,3,64230.91,0.0,192692.73,0.0,192692.73,96219.0,96473.73,In-Store,Credit Card
ORD001362,2026-10-29,CUST0034,P0075,S009,E015,3,101966.68,0.15,305900.04,45885.01,260015.03,207128.7,52886.33,In-Store,UPI
ORD001363,2025-07-09,CUST0378,P0016,S009,E012,4,43838.21,0.2,175352.84,35070.57,140282.27,81881.4,58400.87,Online,Cash
ORD001364,2025-09-25,CUST0252,P0003,S006,E043,5,108138.7,0.15,540693.5,81104.02,459589.48,377506.0,82083.48,In-Store,Cash
ORD001365,2025-11-17,CUST0170,P0060,S006,E043,3,110584.22,0.0,331752.66,0.0,331752.66,178982.31,152770.35,Online,Bank Transfer
ORD001366,2025-04-17,CUST0460,P0009,S003,E038,2,43246.51,0.1,86493.02,8649.3,77843.72,59441.2,18402.52,In-Store,Credit Card
ORD001367,2025-08-20,CUST0068,P0011,S006,E043,1,51034.33,0.1,51034.33,5103.43,45930.9,36174.07,9756.83,Online,UPI
ORD001368,2025-02-11,CUST0420,P0037,S002,E049,1,101705.78,0.0,101705.78,0.0,101705.78,61038.4,40667.38,In-Store,UPI
ORD001369,2026-12-03,CUST0465,P0062,S021,E003,10,103757.79,0.0,1037577.9,0.0,1037577.9,792941.9,244636.0,Online,UPI
ORD001370,2025-05-19,CUST0478,P0034,S003,E038,3,47820.05,0.05,143460.15,7173.01,136287.14,82888.05,53399.09,Corporate,UPI
ORD001371,2026-09-07,CUST0400,P0013,S004,E029,2,51476.98,0.1,102953.96,10295.4,92658.56,80480.06,12178.5,Online,Bank Transfer
ORD001372,2026-11-14,CUST0202,P0080,S003,E038,4,35188.2,0.15,140752.8,21112.92,119639.88,69221.68,50418.2,Online,Bank Transfer
ORD001373,2025-09-30,CUST0229,P0029,S010,E002,2,18430.25,0.0,36860.5,0.0,36860.5,22396.96,14463.54,In-Store,UPI
ORD001374,2026-04-26,CUST0381,P0080,S012,E033,3,37619.65,0.0,112858.95,0.0,112858.95,51916.26,60942.69,In-Store,Cash
ORD001375,2026-02-20,CUST0069,P0014,S016,E013,4,53652.58,0.05,214610.32,10730.52,203879.8,142816.8,61063.0,Online,Credit Card
ORD001376,2026-05-21,CUST0111,P0044,S017,E006,2,102082.83,0.05,204165.66,10208.28,193957.38,143691.78,50265.6,In-Store,UPI
ORD001377,2026-12-26,CUST0059,P0003,S004,E029,1,100183.54,0.1,100183.54,10018.35,90165.19,75501.2,14663.99,In-Store,Credit Card
ORD001378,2026-02-28,CUST0167,P0071,S017,E006,1,103816.27,0.15,103816.27,15572.44,88243.83,55687.55,32556.28,Online,Bank Transfer
ORD001379,2026-02-11,CUST0326,P0029,S025,E042,1,18019.3,0.1,18019.3,1801.93,16217.37,11198.48,5018.89,Online,Bank Transfer
ORD001380,2026-07-22,CUST0481,P0078,S002,E036,1,72135.61,0.05,72135.61,3606.78,68528.83,50097.94,18430.89,Online,Credit Card
ORD001381,2026-01-25,CUST0251,P0023,S005,E017,5,63467.91,0.1,317339.55,31733.96,285605.59,242442.2,43163.39,In-Store,Cash
ORD001382,2025-12-08,CUST0318,P0063,S011,E055,4,37925.08,0.2,151700.32,30340.06,121360.26,81067.16,40293.1,In-Store,Cash
ORD001383,2026-09-06,CUST0188,P0071,S009,E016,10,95937.84,0.0,959378.3999999999,0.0,959378.4,556875.5,402502.9,In-Store,Bank Transfer
ORD001384,2026-05-08,CUST0399,P0048,S005,E035,3,113494.15,0.0,340482.45,0.0,340482.45,274182.6,66299.85,Corporate,Cash
ORD001385,2025-07-11,CUST0202,P0005,S011,E055,3,67135.04,0.1,201405.12,20140.51,181264.61,96219.0,85045.61,In-Store,Bank Transfer
ORD001386,2026-05-14,CUST0050,P0027,S010,E002,2,4861.57,0.0,9723.14,0.0,9723.14,4437.78,5285.36,Corporate,Credit Card
ORD001387,2026-12-13,CUST0224,P0053,S019,E009,2,54035.3,0.05,108070.6,5403.53,102667.07,90074.7,12592.37,Corporate,UPI
ORD001388,2025-08-21,CUST0363,P0029,S020,E053,4,17708.07,0.1,70832.28,7083.23,63749.05,44793.92,18955.13,Corporate,Bank Transfer
ORD001389,2025-08-15,CUST0204,P0026,S003,E038,3,62845.32,0.0,188535.96,0.0,188535.96,95849.61,92686.35,Online,UPI
ORD001390,2026-01-06,CUST0347,P0051,S009,E019,10,99799.82,0.1,997998.2000000001,99799.82,898198.38,524348.8,373849.58,In-Store,Cash
ORD001391,2025-05-19,CUST0037,P0063,S003,E038,3,37692.65,0.1,113077.95,11307.8,101770.15,60800.37,40969.78,In-Store,UPI
ORD001392,2025-05-29,CUST0431,P0006,S011,E030,2,83032.32,0.15,166064.64,24909.7,141154.94,108461.14,32693.8,In-Store,UPI
ORD001393,2025-04-25,CUST0314,P0001,S008,E024,1,73392.21,0.0,73392.21,0.0,73392.21,32085.11,41307.1,In-Store,UPI
ORD001394,2026-03-26,CUST0154,P0048,S005,E017,4,120284.07,0.1,481136.28,48113.63,433022.65,365576.8,67445.85,In-Store,Bank Transfer
ORD001395,2025-03-04,CUST0232,P0013,S006,E026,2,54592.89,0.1,109185.78,10918.58,98267.2,80480.06,17787.14,Corporate,Bank Transfer
ORD001396,2025-04-14,CUST0245,P0076,S018,E025,1,58870.21,0.1,58870.21,5887.02,52983.19,28124.25,24858.94,Online,Cash
ORD001397,2026-10-30,CUST0198,P0023,S024,E005,5,60626.28,0.0,303131.4,0.0,303131.4,242442.2,60689.2,In-Store,Cash
ORD001398,2025-09-30,CUST0285,P0009,S008,E060,2,39732.13,0.0,79464.26,0.0,79464.26,59441.2,20023.06,In-Store,Credit Card
ORD001399,2025-01-06,CUST0338,P0076,S015,E048,4,56650.51,0.0,226602.04,0.0,226602.04,112497.0,114105.04,Corporate,UPI
ORD001400,2025-05-27,CUST0188,P0062,S013,E004,4,102730.03,0.05,410920.12,20546.01,390374.11,317176.76,73197.35,Online,UPI
ORD001401,2025-07-03,CUST0263,P0072,S023,E022,2,5526.53,0.05,11053.06,552.65,10500.41,6313.66,4186.75,In-Store,Credit Card
ORD001402,2025-01-28,CUST0132,P0035,S008,E024,10,62559.78,0.1,625597.8,62559.78,563038.02,331692.3,231345.72,Online,Cash
ORD001403,2026-07-04,CUST0155,P0011,S021,E003,2,53897.65,0.05,107795.3,5389.76,102405.54,72348.14,30057.4,In-Store,Credit Card
ORD001404,2025-04-29,CUST0327,P0032,S006,E026,1,71283.77,0.1,71283.77,7128.38,64155.39,55033.65,9121.74,In-Store,UPI
ORD001405,2025-10-20,CUST0249,P0076,S021,E047,4,59069.5,0.0,236278.0,0.0,236278.0,112497.0,123781.0,In-Store,Credit Card
ORD001406,2026-01-06,CUST0199,P0020,S012,E033,1,64405.74,0.1,64405.74,6440.57,57965.17,36663.27,21301.9,In-Store,Credit Card
ORD001407,2025-09-01,CUST0424,P0039,S011,E055,3,6749.16,0.05,20247.48,1012.37,19235.11,12282.75,6952.36,In-Store,UPI
ORD001408,2026-08-03,CUST0169,P0045,S014,E014,1,94331.06,0.0,94331.06,0.0,94331.06,58982.89,35348.17,In-Store,Credit Card
ORD001409,2026-12-27,CUST0453,P0052,S021,E051,2,4240.65,0.05,8481.3,424.06,8057.24,6933.9,1123.34,Online,Cash
ORD001410,2025-08-06,CUST0239,P0064,S003,E038,10,59121.31,0.0,591213.1,0.0,591213.1,417012.2,174200.9,In-Store,Cash
ORD001411,2025-06-26,CUST0121,P0044,S025,E031,4,108952.26,0.05,435809.04,21790.45,414018.59,287383.56,126635.03,In-Store,Credit Card
ORD001412,2025-10-26,CUST0453,P0054,S002,E023,3,69235.59,0.0,207706.77,0.0,207706.77,125155.77,82551.0,Corporate,UPI
ORD001413,2026-11-07,CUST0163,P0034,S005,E035,1,45640.03,0.05,45640.03,2282.0,43358.03,27629.35,15728.68,In-Store,Credit Card
ORD001414,2025-02-27,CUST0018,P0065,S002,E049,1,90942.46,0.05,90942.46,4547.12,86395.34,64330.13,22065.21,In-Store,UPI
ORD001415,2025-09-26,CUST0342,P0041,S001,E021,5,19689.16,0.15,98445.8,14766.87,83678.93,66846.75,16832.18,In-Store,Cash
ORD001416,2025-11-04,CUST0049,P0012,S023,E044,1,67557.8,0.1,67557.8,6755.78,60802.02,50183.01,10619.01,Online,Bank Transfer
ORD001417,2026-07-24,CUST0032,P0050,S009,E015,2,15827.16,0.05,31654.32,1582.72,30071.6,23396.84,6674.76,In-Store,Cash
ORD001418,2025-10-15,CUST0030,P0020,S004,E029,4,60077.17,0.05,240308.68,12015.43,228293.25,146653.08,81640.17,Online,Bank Transfer
ORD001419,2025-04-15,CUST0445,P0023,S002,E049,1,64933.58,0.05,64933.58,3246.68,61686.9,48488.44,13198.46,In-Store,Cash
ORD001420,2025-08-16,CUST0261,P0073,S019,E009,4,87491.17,0.1,349964.68,34996.47,314968.21,177792.12,137176.09,In-Store,Cash
ORD001421,2025-09-04,CUST0473,P0021,S021,E047,2,40132.97,0.15,80265.94,12039.89,68226.05,39332.56,28893.49,In-Store,Bank Transfer
ORD001422,2026-12-01,CUST0350,P0060,S022,E032,3,116293.49,0.0,348880.47,0.0,348880.47,178982.31,169898.16,Online,Bank Transfer
ORD001423,2026-05-09,CUST0177,P0067,S022,E011,5,63512.01,0.1,317560.05,31756.0,285804.05,215349.4,70454.65,Online,Credit Card
ORD001424,2025-03-24,CUST0169,P0004,S018,E025,1,88799.42,0.2,88799.42,17759.88,71039.54,57821.79,13217.75,In-Store,Credit Card
ORD001425,2025-07-05,CUST0327,P0080,S003,E038,3,37544.13,0.1,112632.39,11263.24,101369.15,51916.26,49452.89,In-Store,UPI
ORD001426,2025-09-09,CUST0250,P0045,S022,E032,4,95156.32,0.05,380625.28,19031.26,361594.02,235931.56,125662.46,In-Store,Cash
ORD001427,2025-12-21,CUST0266,P0045,S009,E012,5,99883.26,0.0,499416.3,0.0,499416.3,294914.45,204501.85,In-Store,Bank Transfer
ORD001428,2026-11-27,CUST0018,P0042,S004,E037,2,51900.16,0.05,103800.32,5190.02,98610.3,72581.36,26028.94,In-Store,Credit Card
ORD001429,2025-07-29,CUST0238,P0012,S002,E036,1,63555.06,0.05,63555.06,3177.75,60377.31,50183.01,10194.3,In-Store,Bank Transfer
ORD001430,2026-09-01,CUST0499,P0003,S017,E006,1,100527.34,0.1,100527.34,10052.73,90474.61,75501.2,14973.41,In-Store,Bank Transfer
ORD001431,2026-03-23,CUST0337,P0006,S005,E035,3,86188.73,0.15,258566.19,38784.93,219781.26,162691.71,57089.55,In-Store,Credit Card
ORD001432,2026-04-05,CUST0341,P0069,S003,E038,3,24901.5,0.0,74704.5,0.0,74704.5,60967.17,13737.33,In-Store,Bank Transfer
ORD001433,2026-04-17,CUST0214,P0056,S020,E053,1,47486.55,0.1,47486.55,4748.66,42737.89,29745.2,12992.69,Online,Cash
ORD001434,2026-12-21,CUST0303,P0077,S010,E034,3,3140.9,0.0,9422.7,0.0,9422.7,5184.72,4237.98,Online,Credit Card
ORD001435,2026-01-05,CUST0400,P0025,S019,E009,1,111341.09,0.1,111341.09,11134.11,100206.98,61823.03,38383.95,In-Store,Bank Transfer
ORD001436,2026-05-07,CUST0168,P0013,S008,E024,4,52052.93,0.05,208211.72,10410.59,197801.13,160960.12,36841.01,Online,Bank Transfer
ORD001437,2025-05-17,CUST0212,P0058,S013,E004,2,113870.8,0.15,227741.6,34161.24,193580.36,141229.94,52350.42,Online,UPI
ORD001438,2026-01-02,CUST0091,P0047,S014,E014,3,84218.03,0.15,252654.09,37898.11,214755.98,202278.39,12477.59,In-Store,UPI
ORD001439,2025-07-03,CUST0330,P0045,S019,E009,5,94277.57,0.05,471387.85,23569.39,447818.46,294914.45,152904.01,Online,Cash
ORD001440,2026-08-11,CUST0021,P0013,S005,E035,2,54498.96,0.05,108997.92,5449.9,103548.02,80480.06,23067.96,In-Store,Cash
ORD001441,2025-10-14,CUST0044,P0047,S014,E014,2,83089.17,0.05,166178.34,8308.92,157869.42,134852.26,23017.16,In-Store,Credit Card
ORD001442,2026-04-17,CUST0264,P0035,S021,E003,5,67395.07,0.05,336975.35,16848.77,320126.58,165846.15,154280.43,In-Store,Cash
ORD001443,2026-01-10,CUST0481,P0003,S012,E046,5,100944.08,0.1,504720.4,50472.04,454248.36,377506.0,76742.36,In-Store,Bank Transfer
ORD001444,2026-10-16,CUST0287,P0020,S003,E038,1,60685.98,0.15,60685.98,9102.9,51583.08,36663.27,14919.81,Online,Credit Card
ORD001445,2026-06-21,CUST0383,P0063,S007,E050,2,36905.71,0.0,73811.42,0.0,73811.42,40533.58,33277.84,In-Store,UPI
ORD001446,2026-05-26,CUST0451,P0043,S015,E057,2,24091.17,0.1,48182.34,4818.23,43364.11,36994.06,6370.05,In-Store,Bank Transfer
ORD001447,2026-08-02,CUST0224,P0054,S018,E025,1,68122.43,0.0,68122.43,0.0,68122.43,41718.59,26403.84,Online,Credit Card
ORD001448,2025-09-07,CUST0380,P0052,S005,E017,2,4366.99,0.0,8733.98,0.0,8733.98,6933.9,1800.08,In-Store,Credit Card
ORD001449,2026-05-25,CUST0440,P0002,S008,E060,2,16666.42,0.1,33332.84,3333.28,29999.56,16457.86,13541.7,Online,UPI
ORD001450,2026-09-22,CUST0411,P0016,S013,E004,10,44599.48,0.05,445994.8,22299.74,423695.06,204703.5,218991.56,Online,Cash
ORD001451,2025-03-14,CUST0172,P0025,S005,E017,4,121938.84,0.15,487755.36,73163.3,414592.06,247292.12,167299.94,In-Store,Credit Card
ORD001452,2025-10-09,CUST0261,P0008,S020,E053,1,104050.46,0.0,104050.46,0.0,104050.46,81922.23,22128.23,In-Store,Bank Transfer
ORD001453,2025-12-26,CUST0209,P0053,S002,E023,3,53064.44,0.2,159193.32,31838.66,127354.66,135112.05,-7757.39,In-Store,Bank Transfer
ORD001454,2025-01-10,CUST0191,P0009,S005,E017,3,39325.79,0.05,117977.37,5898.87,112078.5,89161.8,22916.7,In-Store,Credit Card
ORD001455,2025-07-30,CUST0253,P0073,S020,E053,2,86157.71,0.15,172315.42,25847.31,146468.11,88896.06,57572.05,In-Store,Cash
ORD001456,2025-06-01,CUST0081,P0012,S010,E034,5,63887.43,0.1,319437.15,31943.72,287493.43,250915.05,36578.38,Online,Credit Card
ORD001457,2025-01-05,CUST0188,P0035,S015,E057,4,66315.52,0.2,265262.08,53052.42,212209.66,132676.92,79532.74,Corporate,Bank Transfer
ORD001458,2025-07-14,CUST0364,P0072,S009,E016,2,5342.43,0.05,10684.86,534.24,10150.62,6313.66,3836.96,Corporate,Bank Transfer
ORD001459,2025-10-10,CUST0454,P0057,S002,E023,1,45598.62,0.1,45598.62,4559.86,41038.76,31368.84,9669.92,In-Store,Credit Card
ORD001460,2026-04-09,CUST0245,P0045,S012,E046,2,96679.37,0.05,193358.74,9667.94,183690.8,117965.78,65725.02,In-Store,Cash
ORD001461,2025-04-23,CUST0075,P0058,S002,E018,2,116634.04,0.0,233268.08,0.0,233268.08,141229.94,92038.14,In-Store,Bank Transfer
ORD001462,2025-09-28,CUST0428,P0080,S003,E038,3,35580.99,0.1,106742.97,10674.3,96068.67,51916.26,44152.41,Online,Credit Card
ORD001463,2025-06-12,CUST0369,P0002,S017,E006,2,16591.55,0.2,33183.1,6636.62,26546.48,16457.86,10088.62,In-Store,Credit Card
ORD001464,2026-04-05,CUST0050,P0060,S002,E023,1,109569.49,0.0,109569.49,0.0,109569.49,59660.77,49908.72,In-Store,UPI
ORD001465,2025-04-15,CUST0269,P0004,S002,E018,1,87093.25,0.0,87093.25,0.0,87093.25,57821.79,29271.46,In-Store,Bank Transfer
ORD001466,2026-11-24,CUST0118,P0016,S021,E027,10,42481.98,0.05,424819.8,21240.99,403578.81,204703.5,198875.31,In-Store,Cash
ORD001467,2026-07-10,CUST0274,P0028,S018,E025,3,19133.1,0.1,57399.3,5739.93,51659.37,26674.02,24985.35,In-Store,Bank Transfer
ORD001468,2025-10-09,CUST0035,P0058,S022,E032,3,113313.28,0.15,339939.84,50990.98,288948.86,211844.91,77103.95,In-Store,UPI
ORD001469,2026-11-18,CUST0105,P0073,S001,E021,5,86444.27,0.0,432221.35,0.0,432221.35,222240.15,209981.2,In-Store,Cash
ORD001470,2025-06-11,CUST0161,P0067,S005,E017,10,62563.83,0.1,625638.3,62563.83,563074.47,430698.8,132375.67,In-Store,Bank Transfer
ORD001471,2025-12-17,CUST0384,P0044,S003,E038,3,108298.56,0.0,324895.68,0.0,324895.68,215537.67,109358.01,Online,Cash
ORD001472,2026-03-10,CUST0435,P0055,S011,E058,1,63735.07,0.0,63735.07,0.0,63735.07,41424.85,22310.22,Corporate,Credit Card
ORD001473,2025-05-20,CUST0112,P0050,S015,E057,1,16445.07,0.1,16445.07,1644.51,14800.56,11698.42,3102.14,Online,Bank Transfer
ORD001474,2026-04-16,CUST0360,P0033,S021,E003,2,10391.4,0.0,20782.8,0.0,20782.8,14366.1,6416.7,Corporate,Cash
ORD001475,2025-05-12,CUST0279,P0006,S025,E007,4,85017.2,0.15,340068.8,51010.32,289058.48,216922.28,72136.2,In-Store,Bank Transfer
ORD001476,2025-03-28,CUST0409,P0012,S006,E026,2,63213.0,0.2,126426.0,25285.2,101140.8,100366.02,774.78,Corporate,Credit Card
ORD001477,2026-11-19,CUST0494,P0059,S002,E018,10,75415.08,0.1,754150.8,75415.08,678735.72,484501.9,194233.82,Online,Bank Transfer
ORD001478,2025-07-02,CUST0079,P0040,S018,E025,4,116776.95,0.05,467107.8,23355.39,443752.41,306174.32,137578.09,Online,Bank Transfer
ORD001479,2026-01-03,CUST0141,P0010,S001,E021,2,8504.11,0.0,17008.22,0.0,17008.22,9706.72,7301.5,In-Store,UPI
ORD001480,2025-05-09,CUST0246,P0027,S024,E005,1,4711.36,0.0,4711.36,0.0,4711.36,2218.89,2492.47,Online,Cash
ORD001481,2025-09-03,CUST0015,P0028,S002,E023,2,19680.37,0.15,39360.74,5904.11,33456.63,17782.68,15673.95,In-Store,UPI
ORD001482,2026-08-24,CUST0226,P0080,S017,E006,3,36117.38,0.0,108352.14,0.0,108352.14,51916.26,56435.88,Corporate,UPI
ORD001483,2026-08-01,CUST0491,P0009,S001,E021,1,40827.53,0.05,40827.53,2041.38,38786.15,29720.6,9065.55,Online,Bank Transfer
ORD001484,2026-11-01,CUST0264,P0028,S011,E030,3,19220.01,0.1,57660.03,5766.0,51894.03,26674.02,25220.01,Online,Credit Card
ORD001485,2026-01-13,CUST0241,P0017,S022,E032,2,60422.69,0.0,120845.38,0.0,120845.38,80855.86,39989.52,In-Store,UPI
ORD001486,2025-05-29,CUST0362,P0035,S017,E006,10,66421.79,0.15,664217.8999999999,99632.68,564585.22,331692.3,232892.92,Corporate,Bank Transfer
ORD001487,2026-03-09,CUST0297,P0066,S003,E038,2,78448.21,0.0,156896.42,0.0,156896.42,118905.82,37990.6,Online,Credit Card
ORD001488,2026-09-20,CUST0084,P0067,S002,E049,2,62979.47,0.0,125958.94,0.0,125958.94,86139.76,39819.18,In-Store,UPI
ORD001489,2026-12-27,CUST0293,P0009,S014,E014,3,42150.91,0.05,126452.73,6322.64,120130.09,89161.8,30968.29,In-Store,UPI
ORD001490,2026-04-14,CUST0461,P0015,S019,E009,1,53063.16,0.0,53063.16,0.0,53063.16,29528.04,23535.12,In-Store,Credit Card
ORD001491,2026-03-22,CUST0404,P0073,S001,E021,2,92783.3,0.1,185566.6,18556.66,167009.94,88896.06,78113.88,In-Store,Cash
ORD001492,2026-04-26,CUST0159,P0002,S014,E014,4,17457.26,0.15,69829.04,10474.36,59354.68,32915.72,26438.96,In-Store,Cash
ORD001493,2025-10-21,CUST0477,P0048,S020,E053,3,119476.15,0.2,358428.45,71685.69,286742.76,274182.6,12560.16,In-Store,Credit Card
ORD001494,2025-05-23,CUST0494,P0044,S011,E030,2,104588.19,0.0,209176.38,0.0,209176.38,143691.78,65484.6,Online,Credit Card
ORD001495,2025-09-07,CUST0137,P0055,S004,E029,1,60146.44,0.2,60146.44,12029.29,48117.15,41424.85,6692.3,In-Store,UPI
ORD001496,2025-10-29,CUST0117,P0032,S016,E013,2,69261.93,0.0,138523.86,0.0,138523.86,110067.3,28456.56,In-Store,UPI
ORD001497,2025-01-25,CUST0389,P0043,S004,E037,2,24186.84,0.1,48373.68,4837.37,43536.31,36994.06,6542.25,Online,UPI
ORD001498,2025-03-11,CUST0085,P0013,S005,E035,2,51325.84,0.05,102651.68,5132.58,97519.1,80480.06,17039.04,Online,Bank Transfer
ORD001499,2026-09-17,CUST0466,P0049,S004,E037,2,42126.73,0.0,84253.46,0.0,84253.46,52715.22,31538.24,In-Store,Cash
